favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1,Sprout Social,Welcome Three New Leaders for @cubicdefense Business Unit - https://t.co/eG9OGBsR3F #newhire #wearecubic #nexttraining,,False,Thu May 16 07:24:01 +0000 2019,0,1128924044584050689
0,Facebook,Cubic continues its sustainability efforts with a new #SurplusGoodsRecyclingProgram through Conservation and... https://t.co/A6N6lAwSI4,,False,Thu Nov 03 20:37:28 +0000 2016,0,794277335893737478
3,Twitter for iPhone,@CubicCorp chief diversity officer Darryl Albertson participates in @SDbusiness's #diversity &amp; #inclusion panel https://t.co/W8rv6lpoyW,CubicCorp,False,Thu Oct 06 16:46:39 +0000 2016,2,784072388132515841
2,Twitter Web Client,Check out Cubic | GATR in Alaska: https://t.co/tleNDW8FVa,,False,Fri Apr 21 21:22:19 +0000 2017,1,855532173033525248
1,Twitter for iPhone,Giovanni came out for a wake-up call to his unconscious bias and he WON THE GRAND PRIZE! Woot Woo! Who doesn’t ❤️ f… https://t.co/lTPlBTlrU2,CubicCorp,False,Fri Nov 01 19:30:43 +0000 2019,0,1190350476128268289
1,Facebook,Here's a look at #UCSD Jacobs School of Engineering Research Expo yesterday. It was great seeing all the hard... https://t.co/F218Tmy5dh,,False,Thu Apr 20 21:54:01 +0000 2017,1,855177761882750976
3,Twitter Web Client,"Join us and our CEO, Brad Feldmann as we pledge to act on diversity &amp; inclusion. Read more: https://t.co/Ueb4gBwV4j… https://t.co/BR3gkvfdk3",,False,Tue Jul 25 16:32:28 +0000 2017,1,889886077468540929
0,Facebook,"Matthew Cole, president of Cubic Transportation Systems shares his thoughts on passenger-centric decision making... https://t.co/36Ebgxu1EA",,False,Tue May 30 22:20:12 +0000 2017,0,869679863887679489
2,Sprout Social,"On The Pulse: As the first month of 2018 comes to a close, our CEO Brad Feldmann reflects on some of our success st… https://t.co/DgOHcQfIsf",,False,Mon Jan 29 10:15:02 +0000 2018,0,957920011376627712
12,Sprout Social,Cubic Corporation Named a 2019 Best Employer for Diversity by @Forbes  Magazine | #WeAreCubic and we are dedicated… https://t.co/OKKD2DG5yC,,False,Mon Jan 28 07:24:00 +0000 2019,3,1089786153081942016
1,Facebook,"If you're attending the Air Warfare Symposium, make sure to see Cubic Global Defense President, David Buss... https://t.co/dEmiRD43IG",,False,Wed Mar 01 18:18:40 +0000 2017,1,837004175925882881
5,Twitter Web App,"#we19 // Had a great time taking part in the World's Largest Conference for #WomenEngineers with Anita Draa, Angela… https://t.co/DPTtWJaMDP",CubicCorp,False,Sun Nov 10 15:02:41 +0000 2019,1,1193544511840038915
9,Sprout Social,"#WE19 // Through teamwork and collaboration, we will find the best solutions and achieve excellence. We'd love to m… https://t.co/IHUuvsNee7",,False,Fri Nov 08 19:38:26 +0000 2019,4,1192889133905170433
1,Sprout Social,"Please help us welcome Rhys Williams to the Cubic family as our Vice President, Treasurer. Welcome, Rhys!… https://t.co/RSxLSpKgk6",,False,Tue Mar 20 15:05:04 +0000 2018,0,976112391413956608
6,Sprout Social,💙 Happy #NationalReceptionistDay 💙 to our support team of receptionists at Cubic. You are sometimes the first impre… https://t.co/zUImnp1yCk,,False,Wed May 08 18:53:41 +0000 2019,1,1126198503695441921
1,Sprout Social,"2019 is the year of ""next-generation connectivity"". #VirtualReality environments will be more realistic in #5G; the… https://t.co/AqapcnJj4M",,False,Wed Apr 03 07:24:01 +0000 2019,1,1113341368947048448
4,Sprout Social,Giving you a burpee (x 10) for every year we've made the list. 3 x 10 = 30 burpees. Here we go! | Cubic makes… https://t.co/ePBwkPmPxX,,False,Tue Apr 30 07:24:41 +0000 2019,1,1123126008557842432
1,Twitter Web Client,Thanks for the s/o @HeartOfGWR! We had an amazing time @ #DCHeartWalk &amp; are pleased to support this cause. Can't wa… https://t.co/o9w2tS7Cfd,,False,Wed Nov 09 00:02:17 +0000 2016,0,796140819740659712
1,Twitter Web Client,Our team is having a great time in Orlando this week at #IWCE2018 talking about #wireless #communications… https://t.co/vO6UVLH07s,,False,Wed Mar 07 20:05:32 +0000 2018,0,971476967949189120
3,Twitter Web Client,"⚡️ “Check Your Blind Spots”
#diversity #inclusion #diversityandinclusion #CEOAction #wearecubic

https://t.co/7dzGmr6by2",,False,Sun Nov 03 23:28:48 +0000 2019,1,1191135165063544832
6,Twitter Web Client,Our Cube Matthew Kirby was recognized in @AssentGlobal's Top 100 Human Trafficking &amp; Slavery Influence Leader List!… https://t.co/gucHXyuSUw,,False,Wed Sep 27 21:10:12 +0000 2017,3,913148791879905280
1,Twitter Web Client,"And of course, congrats to all the #MIPAward #winners @CONNECTinSD! Cheers to #Innovation! @Cubic_C4ISR… https://t.co/jxe4cfnJoK",,False,Fri Dec 02 05:16:16 +0000 2016,2,804554754814676992
3,Sprout Social,Mike Barney with Breaking News tomorrow at 9:45am at #IWCE2018 @IWCEexpo: The Hard Work Begins for @FirstNet and th… https://t.co/C4hqyhIVH1,,False,Thu Mar 08 14:30:06 +0000 2018,2,971754941265121281
