favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
74,Twitter Web App,"Pencils down, toys out. Join us for a speedy science lesson on how lubricants help race cars go fast with our motor… https://t.co/GOgCk9Wd0j",,False,Thu Aug 15 15:07:20 +0000 2019,25,1162017939706589184
184,Twitter Web Client,"Working with @SynGenomeInc, researchers at our Corporate Strategic Research Lab have entered the next phase in thei… https://t.co/1PyLvV1Swv",,False,Fri Sep 07 18:28:51 +0000 2018,38,1038132002069925888
139,Twitter Web Client,"When we turn our clocks back for #DaylightSaving, how much energy do we really save? It’s the energy equivalent to… https://t.co/gSjXgs5jYf",,False,Sun Nov 04 15:08:54 +0000 2018,51,1059100179901673481
21,Twitter for iPhone,"""Energy underpins almost every aspect of our daily lives, providing light and heat for homes and schools, broadenin… https://t.co/jkh6xQu7cJ",,False,Wed May 29 14:44:11 +0000 2019,15,1133745859051573248
35,Twitter Web Client,"We are committed to supporting research at our 80+ university partners, including the @AndlingerCenter at… https://t.co/W1er7SLk3P",,False,Fri Jan 25 20:09:19 +0000 2019,5,1088891588082917377
196,Twitter Web Client,"The 50th anniversary celebration of our Corporate Strategic Research Lab continues with the Nebula catalyst, discov… https://t.co/OdPNjWp70c",,False,Wed Sep 05 16:05:37 +0000 2018,43,1037371179714203648
61,Twitter Web App,With our partners at @clariant and @Genomatica we’re researching ways to give agricultural waste a second life by t… https://t.co/jO4yML4OGn,,False,Mon Nov 04 17:00:23 +0000 2019,17,1191399804682801154
129,Twitter Web Client,"Challenge accepted, @BCG Rich Lesser. Here's how ExxonMobil is #EmbracingSustainability. Now I challenge Doug Peter… https://t.co/vkrBbfYSlw",,False,Mon Oct 22 13:45:20 +0000 2018,48,1054368107882520576
376,Twitter Web App,"Welcome to the Liza Destiny, a vessel built on innovation set to transform Guyana into an energy powerhouse. https://t.co/eE7jq4ze1U",,False,Fri Sep 06 14:31:42 +0000 2019,122,1169981502312132608
79,Twitter Web Client,"Today, we announced the start of development drilling at our Liza Phase 1 development in offshore Guyana. 17 wells… https://t.co/rGv0dZl2sR",,False,Tue Jun 12 13:08:27 +0000 2018,40,1006523624428376064
