favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,TweetDeck,---&gt; https://t.co/RrsLHeFsjO,,False,Wed Feb 07 17:33:32 +0000 2018,0,961291854661632000
0,TweetDeck,"---&gt; @SCE Prepares for High Winds, Possible Public #Safety Power Shutoffs 

https://t.co/L82nG7E5RB https://t.co/kXRlLc7Ika",,False,Fri Jun 21 16:13:34 +0000 2019,0,1142103276378214400
4,TweetDeck,"Proud of our team!
#innovation https://t.co/rpln7vNUNK",,False,Tue Jun 13 21:43:23 +0000 2017,1,874744030625583104
2,TweetDeck,----&gt; https://t.co/Tdl2c9kFaB,,False,Tue Dec 05 17:47:21 +0000 2017,1,938102506759979008
3,TweetDeck,"Our vision for the future: The Clean Power and Electrification Pathway
https://t.co/dXgOd1ZThv https://t.co/uRVnIPPC7w",,False,Tue Oct 31 16:31:30 +0000 2017,0,925399842985205760
1,TweetDeck,&gt;&gt;&gt;&gt;&gt; https://t.co/qdwd8Q0UIe,,False,Thu Jan 18 20:31:58 +0000 2018,1,954089001979322368
0,TweetDeck,---&gt; https://t.co/aYJa4q0nig,,False,Mon Jan 29 16:31:01 +0000 2018,0,958014628147093504
3,TweetDeck,"California buses going electric is good for our environment: Guest commentary in @ladailynews by @SCE president 

https://t.co/WnquwIQg7M",,False,Mon Aug 07 17:52:36 +0000 2017,2,894617283561005056
0,TweetDeck,@funneverfails Please follow @SCE for outage updates. Thank you!,funneverfails,False,Thu Aug 24 16:49:27 +0000 2017,0,900761984924131328
1,TweetDeck,&gt; https://t.co/iYRpd4Ybdu,,False,Thu May 04 21:58:54 +0000 2017,0,860252422177869824
0,TweetDeck,Congratulations scholars! https://t.co/9mPwnW3jfE,,False,Wed Mar 21 16:48:43 +0000 2018,0,976500866814324736
12,TweetDeck,"--&gt; @SCE named No. 1 #energystorage utility and No. 2 #solar utility in the U.S. 

@SEPAPower
https://t.co/YDcgMy5RhH",,False,Mon Apr 30 16:47:47 +0000 2018,9,990996143764004864
0,TweetDeck,#ICYMI --&gt; https://t.co/KKw5oKVLFt,,False,Tue Apr 25 16:15:23 +0000 2017,0,856904479437758464
